video-name,f-init,n-frames,video-frames,sentences
v_Z57GknpXOBg,0,3193,3190,"A man is getting ready to waterboard, there's a boat waiting for him to his right, and the white words on the right bottom corner say ""Spray Lake Watersports & Activity Centre""."
v_z5bc9KKiAGI,0,1217,1216,A boy is standing behind a counter.
v_AahkhvTAXwg,0,3181,3179,a woman walks onto a blue lit stage.
v_aAlbRFeu32E,0,4953,4952,"First the young woman is sleeping in her bed, but then she wakes up to say something."
v_aaMrQi25WHc,148,1500,1851,Three people sit on front the ocean.
v_AAQp3iEJxJc,0,6931,7105,Several pictures lead into clips of people riding down a river on canoes and kayaks.
v_aAZSPRL18Ss,0,78230,78158,An intro leads into a woman talking to a class sitting on bicycles and beginning to ride.
v_ABB755sPZfY,0,384,382,"Inside a gym, two men hold two jump ropes."
v_ABCRXwB5-JQ,0,1118,1489,People sail in canoes in a river rowing oars.
v_abjQ1EyqJuw,17,1116,1128,"As the camera walks, it was showing the well maintained hedges, at the center of two hedges is a narrow path leading to a wider field surrounded by more hedges."
v_ABMVo0NDhKo,0,975,974,A guy is standing on a beach flying a kite.
v_ABmZdlZEZOY,0,5621,5618,An intro leads into several shots of divers moving around the ocean and passing various fish and items under water.
v_AbVuOBhG634,0,4647,4645,"A woman is standing outside, talking to the camera."
v_abWGVKYPffM,0,255,254,A man is using a weed whacker to trim bushes.
v_AbzyaqyFI0Y,0,1034,1030,A person is seen riding a kayak along a rough river and spinning himself around.
v_ac1DjqY4xHs,0,917,916,A young boy swings at a pinata without getting a good hit on it.
v_ac1M42uRXS8,0,3543,3540,Two girls are on an indoor basketball court.
v_aCiN9mqkXoA,48,4850,4896,Ingredients are prepared and poured into a large mixing bowl.
v_aCJHnvM0Mkc,0,34710,34689,A young Asian boy is standing in a living room with a mop in his hand.
v_ACki-MP9qdQ,158,2278,2430,This woman is showing viewers how she makes a cheesecake shot.
v_me4rMjlnTlI,0,1017,1015,A small group of children are seen holding onto a rope with a man standing in front of them speaking to them.
v_meAHw06Mh-Y,70,3390,3530,A man is seen speaking to the camera and leads into him cutting tiles and measuring them along a wall.
v_MEbEcvzdytY,286,4928,5213,A woman in a red workout shirt is talking about the benefits of an elliptical cross trainer.
v_mEEovBtzwHc,0,4358,4357,A woman is seen sitting in a chair while speaking to the camera and leads into a close up of a tree and the woman putting ornaments on.
v_MeGHSbUpM-U,0,6882,6879,There are two people sailing on a speed boat through the ocean on a sunny day.
v_MeHEDK_Y8sE,0,4479,4476,"A female Caucasian is sitting in a chair spinning around showing off her long blonde hair style,it is pinned to the right and has curls in the bottom."
v_mEjU4uJZccw,0,69450,69460,"a man is shown on a stage, playing a set of drums."
v_memk6ryZCjE,136,5150,5476,Two women are seen speaking to one another and leads into them performing martial arts against one another.
v_MERZe5qdfWc,38,3646,3836,Various shots of a snowy mountain are shown as well as a person riding up a hill.
v_mEsW__Np9Xo,0,1623,1621,People are riding horses around an arena.
v_metrvLaYO1w,0,21620,27140,People are standing on a colorful mat.
v_MEU83dUao4g,1900,57910,63269,A woman is seen with markings on her tongue and a person placing paper towels on her tongue.
v_MEuGzNPI1pw,0,2386,2384,A man prepares for a gymnastics routine on the parallel bars.
v_MEwGjGcV_Ik,0,22830,40124,Two people front to front push discs on the floor with a stick in a gym.
v_MewROhYmQP0,0,1551,1547,A polo match is being held outdoors in a field.
v_MF3VcmCCgzY,216,5981,6192,"One woman and two men, wearing white pants, white shirt and black and white belts demonstrate martial arts moves, barefoot,  on a large patch of grass in front of a body of water and a city scape of buildings."
v_MFeI2mRg6Ho,0,4823,4822,"Some team is playing a game on the field, one of them scores."
v_mfENhAPlES8,7,415,471,A man puts a black lens in his eye.
v_MFfJ4V9Dqvg,0,2474,2498,A little girl is playing in the sand.
v_MfFM_a26bR8,0,3236,3232,A person is seen riding around on the horse in a closed in area.
v_XumLmNQiRjk,0,2908,2905,A man in a white shirt is talking to the camera.
v_XuSWH1lfcvI,0,1701,1725,A man is seen standing before a set of uneven bars with his arms up.
v_XuwqWdp-u2M,0,948,1035,A girl swings her stick away at a pinata.
v_Xv2-EY_zKNM,0,1245,1244,These 2 different teams are running on the field because they're playing shinty.
v_xv6h1JNMX8g,0,4652,4649,A man and a dog are standing in a field surrounded by a group of people.
v_xVQkf_TrX7U,0,4185,4183,A big man dressed as batman is running around doing weird nonsensical stuff.
v_xW1M8k9A-gk,0,6321,6319,A spoon is seen spinning around various foods and liquids and leads into a hand cutting up vegetables on a cutting board.
v_XWG_-4VMTcA,191,1092,1666,"A wrestler, standing at the top of a ladder, with another man on the ladder with him, but in front of him, jumps off the ladder from the top and takes the other person with him."
v_xWIKFgygROg,0,94090,94059,A man wearing an earring looks to the side.
v_XwrF8edyJz0,0,5235,5367,A camera pans around glasses of lemonade followed by a person squeezing juice out of lemons.
v_xwSeXFkTNlE,0,3872,4052,A gymnast is patiently waiting to start his performance.
v_xwu60huH3ds,0,4412,4411,We see a dark opening screen.
v_XwW5p80hYCg,0,6218,6216,A logo and the words Master Lube TV show up on a black screen.
v_xww6n1FoJIM,0,154970,154931,A man is talking about what is going on in the TV behind him as a news story.
v_xWxpAaPhknA,0,2786,4885,People are jumping off diving boards into the pool below them.
v_xWY7A8Sf-HE,0,901,901, A woman is standing on a field while people are gathered behind her.
v_xx5TLuZmjcE,0,205,203,woman wearing black clothes is playing squash in a small wooden room.
v_XxbuqeqOGaM,0,2162,2161,A chef in the kitchen wearing a chef hat is giving instructions on how to sharpen a knife.
v_xXDNNCl1m6c,0,1639,1638,The Department of Transportation demonstrates ice and snow safety tips with a white car covered in snow.
v_3C00m8lkJi0,0,1300,1298,A man is shown holding a large bin as well as several people around him gathering leaves.
v_3C4Nry679BA,0,347,346,A woman places vegetable leaves in a bow.
v_3CImIarFM30,2,275,305,A person's hands are seen playing in dirt while moving their hands all around the soil.
v_3cjtV-ldvto,0,5092,5089,woman put an egg on a bowl and mix it with vanilla.
v_3CJW0qBwwx4,0,3737,3791,A man is seen kneeling down beside a car spraying a hose on the car.
v_3cmHM1Yu92s,33,2227,2259,A woman is shown working out on an elliptical and smiling off into the distance.
v_3CO7fRiJOy4,0,24200,24136,Several small children drive around in bumper cars.
v_3DDo37BcChI,0,2439,2438,An ax rests in a fallen tree.
v_3ddoLUFrGsE,0,3018,3016,A woman and a boy are making victory sign and smiling.
v_3DQTz4Ke50Q,0,3787,3781,A truck is seen backing up and blowing leaves around while the camera captures the area around the truck.
v_3dR4MEUDHa0,0,3686,3685,"Two men are playing ping pong together, one guy is wearing a black suit, the guy in the black suit has a unique style."
v_3Edxa-t4MxA,0,4755,4753,Various shots of trophies are shown with girls interviewing the camera as well as performing gymnastics moves.
v_3ekMufBfUdw,30,2912,3048,A woman is seen blow drying her hair while using a comb in various fashions and using different products.
v_3eQqgH3PJBo,0,4711,4710,A man in a black shirt and white gloves places billiard balls on a pool table.
v_3EuY86B4uTo,0,4911,4908,A helicopter flies in some people who then start playing paintball.
v_3fAVDJyrSQs,0,2275,2273,People are standing around a camp site chopping wood.
v_3FUVKpQA6IY,0,3887,3886,"Some people are playing beer bong having a good time, the man throws fist and he makes it into the girls cup."
v_Q_Rufuciohg,56,1845,1900,An older woman peels a potato over a table.
v_r-GVVgxtoMk,0,1041,1040,A group of little girls and boys are dressed like princesses and princes.
v_R-lGXNY19wE,0,2313,2312,A woman is holding a baby on the beach.
v_r-rNYo8ju4k,2,239,243,A group of men are all seen standing around one another on a beach while speaking and laughing to one another.
v_r-XQMXUJBqk,0,2197,2196,A kid is playing hopscotch on the ground.
v_r-xtiGmrKxA,0,5306,5304,A man is standing in the gym alone and begins talking to the camera.
v_r0685Fhcfjs,0,1891,1919,A large yard is shown with leaves laid out front and a man speaking to the camera.
v_r09mVf2dQnk,137,1918,2293,A custodian sprays the counter of a sink with a spray bottle.
v_R0dqEWnDC7k,17960,65120,89731,The video shows two countries represented by blue and green uniforms playing the game of cricket professionally.
v_r0P0egQt-jU,0,5553,5549,Women are standing on the sand watching while some other women surf.
v_R0sADQPdso8,0,2741,2739,We see an opening title screen.
v_r10jGF9lQYM,0,6490,6489,We see an opening title screen.
v_r1v5fEOypSM,38,2557,2595,A person rides a wake board behind a boat through the choppy water.
v_r1x3hjFWGYM,0,174340,174211,We see an intro screen with contact lenses.
v_r1ZhBGLfRWY,0,425,420,A boy is twirled around and prepared to break a pinata.
v_R2cL7miVEwA,1960,188209,195683,A large group of people are seen running along a field and leads into them playing a field hockey game.
v_R2izNBHhctM,0,2040,2134,A woman in pink dress is clipping the right paw of a white cat who is sitting on her lap.
v_j4vMVBSfyu0,0,2038,2036,"A hand is showing a curved blade knife, and then he showed an ice pick with white paper at the end of it."
v_J4vq7MLMAtY,0,3858,4485,Several people are shown at a party playing different games and having fun.
v_J4WbF-bJ1T8,53,5251,5300,"Two people are fencing in a polka dot walled room, while dressed in fencing gear and fencing masks including a fencing weapon."
v_j4YrzUjxAp8,0,38480,38451,Vacuum parts are displayed on the floor.
v_j59UZGZtuNg,0,13490,13531,"Two girls walk up to a pool, ready to dive."
v_j5cmc3cnLeU,0,2461,2601,A couple dances in red outfits on a stage for a large audience on a stage lit with colorful lighting.
v_j5D5FR6Xtps,13,878,909,A person is seen holding a woman's long hair as well as a brush in his hands.
v_j5Fq7Y8EJk8,0,5693,5929,A man rides a jetski on a river with the camera at a distance.
v_j5SX_9JKtfs,0,196470,196415,"cleaning materials sit next to a double sink, then a person puts a bottle with blue liquid next to the cleaning materials."
v_j5V7kD_HeMw,0,5378,5375,A man descends from a steam slope on his snowboard.
v_J5wZTdD4XeU,0,4504,4501,"Two men are on a platform, fencing."
v_J5xPmg3tmtg,0,125270,125309,A man is seen speaking to the camera while holding sponge and a sander in each hand.
v_J6-rLsT975U,0,5865,6443,A man shovels snow in the winter.
v_J65l9OEP3pI,478,2833,3541,A man is cleaning snow that has fallen on his car.
v_j6Kf_y7k-yU,0,4694,4693,People watch competitors get ready near a red stage.
v_j6S6eWSeGr0,0,1557,1551,A person is shown in fast motion spraying liquid all over a fence in a back yard.
v_J6ScF5n_Cug,0,4025,4019,A young girl plays the clarinet.
v_VGVIaQuhdcI,0,985,984,A man uses a tool to even plaster on a wall.
v_Vh8RINfopdk,444,1263,1706,"A person applies paint designs to a red fingernail on a  plastic hand with a flexible black limb labeled ""nail trainer""."
v_vH9gqDUaBQ0,80,5101,5340,"An old man talks next a sailboat in the shore, then the man carry the sailboat to the ocean."
v_vHejQlbAL78,1900,181320,189832,Several people are seen grabbing skis as well as cars lined up and people speaking to one another.
v_Vi2gzCrS-fE,0,2269,2266,A person is seen cutting up a tomato and demonstrating how the knife works on a piece of paper.
v_vi8zTSA6bhY,0,390,389,man is in a swinging make a kind of somervault on the air.
v_vijDPbwU6vA,0,2792,2778,People are sitting around a campfire.
v_VIjOP5ZBvHg,0,2134,2132,"A black screen appears with the words,""Ticas Grooming Purse"" along with their url."
v_VIQG4W0vYxw,0,3551,3547,a lot of people are gathered in a square.
v_vJkL_4niC4w,0,4185,4224,a man and a woman are sitting in front of a piano playing it together.
v_Vjsd6Ec6eKA,0,3668,3667,A group of people are on a field.
v_vjVtKL3xd8w,0,4241,4238,We see a green opening screen.
v_vJyJG6Lvy9Q,0,5393,5406,White text appears on a blue background.
v_VJyNbaAz6Xs,25,4993,5019,A man in a red coat is outside on a snowboard.
v_Vk-aKj0R65o,0,2701,2700,"Two people are in a room, wearing fencing equipment."
v_VkdPyMG-Gvo,0,5606,6360,A man plays alone pool hitting balls with a pole while going around the pool table.
v_VkJ03vm8FJk,56,2220,2286,Two men are holding a flute while one blows and the other moves his hands.
v_yGPzIGJ_2B8,0,2400,2399,woman is walking in a green grassy backyard.
v_YgrWck47C-g,0,86310,86263,We see an opening title screen.
v_Ygt3z-K-ZMQ,0,2968,2962,Women mix a variety of alcoholic drinks for consumption.
v_Ygy-zufAejI,0,1745,1743,We see an opening title screen.
v_YG_jr8Efdxk,0,1890,1888,A large group of people are shown sitting on the sidelines as well as various shots of athletes preparing for an event.
v_YH3571KWDpM,60,5863,6076,A large group of people are seen standing around an indoor gym behind one another.
v_Yh9eGll8fYQ,6,1310,1342,Two people are seen speaking to one another and leads into a man standing on the edge and jumping.
v_yHtapvYRcMw,0,146580,146494,Two men are performaing capoeria in the middle of a circle of people.
v_yhWPzE-kmk4,0,1355,1353,A young child is seen talking to the camera while wearing oven mits and holding a stick.
v_yhWw7oJrUFo,0,133190,133198,A girl wearing a black blouse describes how to bake in a kitchen.
v_yHXZZEucV1I,0,5008,5032,The credits of clip are shown.
v_YIb8sArOPww,0,2352,2385,A gymnast performs a balance beam gymnastic routine in a professional sports event with an audience in the bleachers.
v_yiFKPKXevOU,59,1410,1476,A man puts a wood upright on a tree stump.
v_yIIDIQDKVhI,0,159060,159007,A man in a red polo shirt demonstrates the Kleva Sharp sharpener.
v_YiMOKwzEf1k,0,18210,18165,A kneeing man runs a small grass cutter over the surface of the lawn.
v_yinXvETACC4,0,3798,3795,A host is seen speaking to the camera and leads into a trainer speaking with others exercising behind her.
v_YIYZHQUOtnA,0,2526,2953,"A groups of students  exercise and cheers on a competition, then boys wearing red t-shirt throw bowling balls and throw all the pins and celebrates."
