video-name,f-init,n-frames,video-frames,sentences
v_674t-jyyKeg,0,194,523,"A woman tries to eat ice cream to a child, but the child refuses to eat the ice cream, then the woman eats the ice cream in the spoon."
v_674t-jyyKeg,191,332,523," After, the woman gives ice cream to the child, and then the woman cleans the child's mouth."
v_674t-jyyKeg,377,105,523, An old woman feeds a boy ice cream.
v_6dNh6AxVLx8,0,880,3520,The video starts with several shots of bmx riders riding along a track with one taking a hard fall.
v_6dNh6AxVLx8,898,1937,3520, Several more shots of people riding on a track are shown with many standing on the sidelines to watch.
v_6dNh6AxVLx8,2131,1391,3520, More falls are shown with a slow motion affect and more people continue to ride around.
v_6iA4RXGAR_k,0,61500,64078,Two ballroom dances are shown performing a routine in a large auditorium.
v_6iA4RXGAR_k,5450,16010,64078, The couple spin multiple times while the audience cheers them on loudly.
v_6iA4RXGAR_k,35560,23379,64078, They continue performing their dance routine and several people on look using phones and cameras.
v_6iA4RXGAR_k,51890,12170,64078, The couple does one last spin and eventually takes a bow.
v_6lIi6-Y6q10,17340,29830,138833,There's a man dressed in a formal attire with shirt and tie demonstrating how to make a cocktail called Pimms.
v_6lIi6-Y6q10,47170,38849,138833, He puts some ice cubes in a talll glass and then adds some Pimms in it.
v_6lIi6-Y6q10,86020,36070,138833, He slices some lemons and puts the lemons along with a cherry on a toothpick.
v_6lIi6-Y6q10,122090,11099,138833, Then he puts a slice of cucumber that is cut lengthwise into the cocktail.
v_6RxF2UHMYQM,0,284,6315,A person picks up a paint brush and can of varnish on an outside lawn.
v_6RxF2UHMYQM,284,5970,6315, The person paints a coat various boards leaning up against an exterior wall of home.
v_6_NquDQUFm0,0,947,2915,A woman is seen running back and fourth on a small track and leads into her putting a helmet on.
v_6_NquDQUFm0,874,1341,2915, She grabs a pole and runs down the track jumping over a bar and onto a mat.
v_6_NquDQUFm0,2041,772,2915, She jumps up and walks over to a group of people keeping her score.
v_HjRevGoqqz0,0,2650,177267,The credits of the clip are shown.
v_HjRevGoqqz0,3540,172420,177267, People are interacting in an inside court.
v_HjRevGoqqz0,3540,4420,177267, People run to pick up balls from the center of the court.
v_HjRevGoqqz0,7960,168000,177267, Two teams are playing dodge-ball.
v_HjRevGoqqz0,87540,14149,177267, A red team member runs up and throws a ball directly at an opponent.
v_hjsu3SGAdLs,640,492,3283,A man wearing a blue shirt is playing the piano in a yard.
v_hjsu3SGAdLs,1133,180,3283, There are two elephants standing behind him.
v_hjsu3SGAdLs,1313,377,3283, One of the elephant is trying to play the piano with his trunk.
v_hjsu3SGAdLs,1691,640,3283, The man continues to play the piano in a fast pace using various keys on the piano.
v_hjsu3SGAdLs,2332,131,3283, He gives a big finish with the tune and then pats the elephant's trunk.
v_hjtGItcwkQA,0,518,2354,A group of sail boats sail together through choppy water on a windy day.
v_hjtGItcwkQA,353,1932,2354, Two men pull on the rigging seated on the small sailboat.
v_hjtGItcwkQA,1579,707,2354, The sail boat makes a turn in front of the bow of another boat only partly seen.
v_HjVQNiy4uuw,0,127,702,A man is seen riding on a long river with another person riding behind.
v_HjVQNiy4uuw,133,571,702, The camera transitions into several people riding in tubes and pushing themselves down a river.
v_HJws_Cwu3qE,20,342,683,Two men are seen standing around a room and begin hitting a ball while others watch.
v_HJws_Cwu3qE,195,462,683, More men appear in the room and are seen chasing around a tennis ball and hitting it.
v_HJZj6z1dyT4,58,629,1677,A close up of a fooseball table is shown with people moving polls all around.
v_HJZj6z1dyT4,630,722,1677, The man bounces up and down as the people continue to play with one another.
v_HJZj6z1dyT4,1167,495,1677, One man runs away to grab the ball and leads back into them playing.
v_Hj_YKQiU-8Y,73,1552,3652,A young girl is seen speaking to the camera while playing with her hair.
v_Hj_YKQiU-8Y,1333,2100,3652, She points to her shirt and leads into her brushing her hair while speaking to the camera.
v_HK9tOFFF5II,0,68530,141192,a scene from th big bang theory is shown and the man is lying down in a table in a tattoo room and a tattoo artist is standing by him.
v_HK9tOFFF5II,68530,72780,141192, man in the bed stands and talk to a woman and remove the fake tattoo sleeves.
v_hKa9wV1orM8,0,180,2999,People rides bumper cars in a carnival.
v_hKa9wV1orM8,180,90,2999, A teen wearing red cup gets hit by other cars.
v_hKa9wV1orM8,300,585,2999, People spin around and then continue riding and bumping.
v_hKa9wV1orM8,885,1185,2999," Then, people spin without hitting and then continue riding and bumping cars."
v_hKa9wV1orM8,2085,915,2999, A boy wearing white shirt spins around and get hit by several cars.
v_hKE7vI--XGU,0,21720,103368,A woman wearing a shawl stands in front of a tropical plant outdoors.
v_hKE7vI--XGU,25340,4649,103368, A woman presents a band on stage for a performance.
v_hKE7vI--XGU,31030,35160,103368, A flute player plays a part of a song during the performance.
v_hKE7vI--XGU,67740,32580,103368, The band plays a song together during the performance.
v_hKezMv52Nw8,0,732,5047,A female athlete is standing in a field and takes off running and does a long jump in to the pit.
v_hKezMv52Nw8,732,1211,5047,"After,she walks off and her jump is measures as they show her replay."
v_hKezMv52Nw8,1943,1767,5047,"After,more girls begin to jump and represent their team and their jumps are measured as well."
v_hKezMv52Nw8,3736,1312,5047,"However,for the last jump,a close up is shown of the board because her foot barely touches it and they want to give her credit for those centimeters."
v_HKgnushHynQ,1828,597,7034,People side dive into a swimming pool.
v_HKgnushHynQ,2426,421,7034, People are standing in a swimming pool.
v_HKgnushHynQ,2884,457,7034, Girls are dancing on the lawn in swim suits.
v_HKgnushHynQ,3622,246,7034, People are jumping up and down in a swimming pool with their arms around each other.
v_HKgnushHynQ,4044,2848,7034, People begin playing water polo in the swimming pool.
v_HKkzII7ap7E,0,38730,209293,A woman is talking to a camera.
v_HKkzII7ap7E,38730,48150,209293, She picks up a flute and starts playing.
v_HKkzII7ap7E,87920,35590,209293, She puts the flue down on her lap and continues talking.
v_HKkzII7ap7E,124560,38729,209293, She puts the flute back up to her mouth and continues to play.
v_HKkzII7ap7E,163290,11510,209293, She puts the flute back down and nods her head.
v_HKkzII7ap7E,174800,34539,209293, She puts the flute back up to her lips and plays.
v_hKn_RK3VSAo,6610,112330,120104,"Several people in a lab create a formula, and interview with a journalist,  interspersed with images of people applying sunscreen to themselves."
v_hKn_RK3VSAo,6610,18620,120104, Many people are shown on video in candid shots of them applying sunscreen to themselves while outdoors.
v_hKn_RK3VSAo,27030,36040,120104,  A woman in a lab prepares a formula of varied ingredients interspersed with talking to a camera.
v_hKn_RK3VSAo,63670,54670,120104,  More scientists are shown in the lab interviewing and talking intermixed with shots of them preparing formulas in the lab and one final shot of a man in an outdoor market handling ingredients for sale.
v_hkpYSfc5Ewc,0,457,1426,A gymnast is seen jumping onto a set of uneven bars and performs a gymnastics routine in front of a large crowd.
v_hkpYSfc5Ewc,435,993,1426, The man flips around the beams and ends with him jumping down with his arms up and waving to the crowd.
v_Hlc6FXX5kGs,0,934,3276,"A baby girl is holding a compact, wiping the makeup pad against her cheek."
v_Hlc6FXX5kGs,1065,2212,3276," She sits on the floor, continuing to play with the makeup, opening and closing the case, and wiping it onto her face."
v_HlFnWOx53XU,0,75070,77349,woman is standing in a field playing bagpipes.
v_HlFnWOx53XU,0,77390,77349, woman is standing in the middle of a parking lot playing bag pipes.
v_HlFnWOx53XU,3480,73910,77349, a blue house is behind the woman that is playing bagpipes.
v_hlwSgE7Epwo,0,237,1753,A woman standing outside near a tennis court talking about things.
v_hlwSgE7Epwo,237,1070,1753, A girl in all black with a baton practicing her moves and dances inside of the studio.
v_hlwSgE7Epwo,1316,219,1753, Her coach does an interview while sitting down with her hands held together.
v_hlwSgE7Epwo,1545,210,1753, The girl continues to practice by herself in the studio.
v_hLyHeVmMDGU,139,104,6953,A tether rope rises up on a bar.
v_hLyHeVmMDGU,312,2538,6953, Athletes prepare for an event getting poles ready and chalking hands.
v_hLyHeVmMDGU,1634,3582,6953, Athletes pole vault over a high bar in a competition.
v_hLyHeVmMDGU,5460,973,6953, Athletes and fans meet after the event talking and signing autographs.
v_hLyHeVmMDGU,6851,104,6953, A graphic is seen of event sponsors and website on the screen with black backround.
v_HM3Rd5ZcME8,0,845,6763,A girl wearing a white ski jacket runs along the ski slope pulling an orange inner tube.
v_HM3Rd5ZcME8,845,473,6763, A tubing attendant assists a group of kids load up on their inner tubes.
v_HM3Rd5ZcME8,1319,2604,6763,The kids slide down the slope together in their inner tubes.
v_HM3Rd5ZcME8,3924,2841,6763,The kids climb back up the tubing slope and slide down on their inner tubes once again.
v_HMc2QoiQcoA,0,434,5109,A woman is seated on a bed in a bedroom.
v_HMc2QoiQcoA,562,357,5109, She runs her hands through her hair as she talks.
v_HMc2QoiQcoA,1201,3910,5109, She opens a cigarette case and smokes a cigarette while she talks.
v_CIJp-SG3sWE,4,436,854,A girl walks to the edge of the diving board.
v_CIJp-SG3sWE,462,102,854, The girl extends her hands.
v_CIJp-SG3sWE,586,42,854, The girl dives into pool.
v_CIJp-SG3sWE,741,115,854, The girl swims to the edge of the pool.
v_CikGafc6H_8,0,1314,5712,"A group of boys are lined up, playing the drums."
v_CikGafc6H_8,1485,3399,5712, A couple of teams are inside the pool.
v_CikGafc6H_8,5028,685,5712, They are playing a game of water polo.
v_cIN4HNSRoAg,13,600,666,A close up shot of a fooseball game is shown as the plastic people push around a ball.
v_cIN4HNSRoAg,66,600,666, Hands are seen moving the ball around as well as grabbing the poles to play.
v_CIPSw35iF3k,0,270,5998,A person is slicing a potato.
v_CIPSw35iF3k,270,660,5998, They stack up the potato slices and start chopping them into tiny pieces.
v_CIPSw35iF3k,990,240,5998, He sets the pieces on a plate sitting in a sink.
v_CIPSw35iF3k,1410,150,5998, There is plates of food in the sink.
v_CIPSw35iF3k,1590,1470,5998, He empties the plates into a pot.
v_CIPSw35iF3k,3061,240,5998, He stirs everything in the pot together.
v_CIPSw35iF3k,3962,240,5998, He then takes a scoop of that and puts it on a plate with vegetables on it.
v_CIPSw35iF3k,4802,450,5998, He tops it with garnishments.
v_CIQ-mnURg9E,0,211,5275,woman is standing in front of a screenboard.
v_CIQ-mnURg9E,237,5040,5275, man is cooking chopping carrots and sautee the vegetables in a fying pan and serving it in bowls abd out the dressing and cheese while pople behind him are watching him cook.
v_CiryRTSYkC4,0,1703,5159,A person is seen gearing up while speaking to the camera and leads into him doing push ups.
v_CiryRTSYkC4,1522,2399,5159, The man walks down a hallway with a women being introduced and leads into the two playing ping pong.
v_CiryRTSYkC4,3329,1780,5159, The two continue playing and leads into the man holding up a basketball and the woman shocked.
v_ciS5DtShxA8,0,17780,273576,A young boy has on a black and white soccer jersey and is sitting down on the floor next to a bed and begins putting on a long black soccer sock.
v_ciS5DtShxA8,17780,38310,273576,The young boy then reaches for his shin guard and puts it over his right leg and then folds his sock down over it.
v_ciS5DtShxA8,56090,95759,273576,"Once that is finished,he reaches over for his other sock and begins to do the same thing on the left leg."
v_ciS5DtShxA8,151850,76610,273576,"Finally,he moves to his cleats and grabs a pair of orange Adidas soccer cleats and ties them up."
v_ciS5DtShxA8,228460,45140,273576,Everything is completed and the child sits criss-cross and begins talking to the camera.
v_civPiYFf2vE,0,77,3093,We see a opening title screen.
v_civPiYFf2vE,92,418,3093, We see a man holding a vacuum and using the vacuum to hold two bowling balls.
v_civPiYFf2vE,557,1145,3093, The man vacuums stairs and a car interior.
v_civPiYFf2vE,1733,897,3093," We see the vacuum and the man vacuums the ceiling, couch, blinds and others."
v_civPiYFf2vE,2708,387,3093, We see the man empty the canister and put the vacuum in  a closet.
v_ciXArKhjAv8,0,3890,7614,A little boy is standing eating ice cream.
v_ciXArKhjAv8,0,7550,7614, There is a dog on the floor behind him.
v_ciXArKhjAv8,3580,3969,7614, He laughs and turns around.
v_Ci__IRtoMOo,0,6225,6252,We see people riding in bumper cars.
v_Ci__IRtoMOo,219,93,6252, A girl is waving frilly toy.
v_Ci__IRtoMOo,1000,156,6252, A little boy in gray smiles a the camera.
v_Ci__IRtoMOo,1877,219,6252, We see a man in a red hat with a boy laughing hard.
v_Ci__IRtoMOo,2471,969,6252, We see a traffic jam on the right.
v_Ci__IRtoMOo,3879,625,6252, We zoom in on a lady in a white shirt.
v_Ci__IRtoMOo,5255,344,6252, The lady in white smiles at the camera.
v_Ci__IRtoMOo,6194,62,6252, The ride ends and the people all stand up.
v_CJCONq_i1cQ,0,151530,238598,We see a man in a driveway cleaning snow from his car.
v_CJCONq_i1cQ,73980,7149,238598, The man cleans the snow under his windshield wipers.
v_CJCONq_i1cQ,139600,3580,238598, We see the building behind the car.
